pid,labels
11313,"49,323,419"
11314,"270,374,397"
11315,"366,397,484"
11316,"194,301,340"
11317,"10,221,397"
11318,"397,444,455"
11319,"182,187,241"
11320,"301,340,484"
11321,"397,448,501"
11322,"2,214,444"
11323,"25,220,242"
11324,"196,315,406"
11325,"402,448,524"
11326,"9,95,455"
11327,"16,108,301"
11328,"214,346,397"
11329,"315,374,430"
11330,"80,397,484"
11331,"194,315,374"
11332,"69,397,484"
11333,"204,270,301"
11334,"80,214,397"
11335,"25,220,242"
11336,"270,340,484"
11337,"270,340,484"
11338,"73,182,270"
11339,"196,302,315"
11340,"182,196,334"
11341,"355,397,456"
11342,"270,397,501"
11343,"220,221,242"
11344,"108,301,459"
11345,"302,315,334"
11346,"16,204,301"
11347,"397,444,480"
11348,"10,80,444"
11349,"25,80,334"
11350,"182,194,315"
11351,"182,196,455"
11352,"366,397,458"
11353,"302,315,334"
11354,"346,397,484"
11355,"80,315,397"
11356,"182,187,241"
11357,"25,242,510"
11358,"346,397,444"
11359,"187,194,241"
11360,"80,270,397"
11361,"80,182,397"
11362,"194,382,419"
11363,"182,187,241"
11364,"10,73,220"
11365,"194,204,334"
11366,"10,220,242"
11367,"182,196,270"
11368,"10,80,397"
11369,"16,204,366"
11370,"214,397,484"
11371,"346,397,511"
11372,"108,204,301"
11373,"187,241,448"
11374,"182,302,315"
11375,"366,397,484"
11376,"187,241,425"
11377,"220,221,242"
11378,"280,397,425"
11379,"220,242,425"
11380,"270,315,397"
11381,"3,168,200"
11382,"280,376,425"
11383,"397,484,511"
11384,"49,182,364"
11385,"128,129,186"
11386,"340,397,484"
11387,"194,340,484"
11388,"187,241,397"
11389,"301,449,484"
11390,"69,397,511"
11391,"182,194,444"
11392,"187,340,455"
11393,"187,241,397"
11394,"95,402,448"
11395,"10,24,25"
11396,"315,346,498"
11397,"182,196,397"
11398,"254,397,484"
11399,"366,397,444"
11400,"270,397,511"
11401,"172,355,456"
11402,"270,346,498"
11403,"9,425,455"
11404,"9,357,455"
11405,"270,397,514"
11406,"16,182,270"
11407,"366,397,444"
11408,"10,25,220"
11409,"3,168,200"
11410,"182,270,315"
11411,"108,301,374"
11412,"187,397,480"
11413,"366,397,484"
11414,"270,444,514"
11415,"182,270,382"
11416,"270,397,501"
11417,"182,196,270"
11418,"215,315,417"
11419,"313,397,485"
11420,"10,80,374"
11421,"80,315,397"
11422,"80,270,397"
11423,"366,397,444"
11424,"204,300,401"
11425,"128,129,186"
11426,"108,301,458"
11427,"346,397,501"
11428,"69,73,419"
11429,"2,366,480"
11430,"220,242,510"
11431,"315,397,484"
11432,"16,182,204"
11433,"80,397,484"
11434,"10,25,62"
11435,"10,69,73"
11436,"92,376,425"
11437,"372,444,484"
11438,"182,340,455"
11439,"182,196,315"
11440,"187,241,315"
11441,"313,346,485"
11442,"108,204,301"
11443,"214,366,480"
11444,"129,313,511"
11445,"215,315,417"
11446,"73,182,270"
11447,"16,204,334"
11448,"251,360,455"
11449,"16,127,263"
11450,"80,323,430"
11451,"182,397,501"
11452,"16,194,200"
11453,"206,235,270"
11454,"187,241,456"
11455,"270,301,340"
11456,"69,419,444"
11457,"25,220,242"
11458,"182,194,270"
11459,"10,25,73"
11460,"182,397,480"
11461,"357,360,455"
11462,"108,204,301"
11463,"10,25,220"
11464,"182,196,315"
11465,"108,204,301"
11466,"25,280,425"
11467,"108,301,340"
11468,"10,80,397"
11469,"204,315,382"
11470,"187,241,315"
11471,"270,397,511"
11472,"366,397,480"
11473,"73,80,397"
11474,"397,485,501"
11475,"108,301,459"
11476,"359,397,436"
11477,"357,360,455"
11478,"80,182,397"
11479,"346,397,498"
11480,"10,187,241"
11481,"254,397,484"
11482,"124,243,455"
11483,"187,242,397"
11484,"49,187,241"
11485,"214,359,484"
11486,"25,220,221"
11487,"182,196,315"
11488,"366,397,480"
11489,"182,194,301"
11490,"182,196,455"
11491,"80,397,444"
11492,"49,397,444"
11493,"214,397,444"
11494,"2,444,497"
11495,"214,397,458"
11496,"374,397,480"
11497,"315,397,511"
11498,"168,194,374"
11499,"182,374,436"
11500,"270,397,444"
11501,"270,340,484"
11502,"108,204,301"
11503,"29,251,455"
11504,"108,182,301"
11505,"182,187,480"
11506,"80,194,315"
11507,"3,194,200"
11508,"3,200,340"
11509,"194,315,340"
11510,"187,241,315"
11511,"80,397,444"
11512,"340,455,484"
11513,"187,241,315"
11514,"221,242,510"
11515,"196,397,485"
11516,"2,340,480"
11517,"187,241,397"
11518,"194,315,374"
11519,"343,359,436"
11520,"196,397,480"
11521,"340,430,455"
11522,"9,357,455"
11523,"80,315,510"
11524,"29,313,397"
11525,"25,194,263"
11526,"25,221,510"
11527,"196,315,334"
11528,"182,187,196"
11529,"397,430,436"
11530,"10,69,444"
11531,"73,315,364"
11532,"270,397,459"
11533,"397,455,484"
11534,"10,397,501"
11535,"29,263,359"
11536,"80,346,397"
11537,"10,69,73"
11538,"73,430,518"
11539,"10,67,69"
11540,"80,214,397"
11541,"10,69,448"
11542,"182,340,484"
11543,"80,302,397"
11544,"194,315,340"
11545,"10,397,501"
11546,"182,196,243"
11547,"80,182,270"
11548,"187,194,382"
11549,"196,397,444"
11550,"80,397,484"
11551,"10,346,397"
11552,"92,315,397"
11553,"301,315,374"
11554,"10,221,510"
11555,"214,346,397"
11556,"182,196,241"
11557,"25,80,340"
11558,"29,182,397"
11559,"194,315,340"
11560,"127,182,340"
11561,"25,220,221"
11562,"215,315,417"
11563,"214,397,480"
11564,"182,187,241"
11565,"397,444,480"
11566,"10,220,221"
11567,"80,315,397"
11568,"280,397,455"
11569,"10,397,480"
11570,"80,397,501"
11571,"80,187,241"
11572,"397,444,510"
11573,"196,334,397"
11574,"9,235,270"
11575,"340,397,484"
11576,"187,241,300"
11577,"69,80,397"
11578,"187,241,480"
11579,"16,182,301"
11580,"313,355,456"
11581,"2,397,484"
11582,"182,397,480"
11583,"366,397,480"
11584,"108,301,340"
11585,"73,196,315"
11586,"194,430,518"
11587,"16,182,194"
11588,"172,376,425"
11589,"182,194,397"
11590,"29,397,483"
11591,"196,302,315"
11592,"10,69,80"
11593,"187,241,397"
11594,"340,360,397"
11595,"187,241,315"
11596,"10,302,315"
11597,"214,456,482"
11598,"108,204,301"
11599,"69,73,397"
11600,"80,182,397"
11601,"73,374,382"
11602,"187,241,315"
11603,"182,315,397"
11604,"355,397,456"
11605,"340,355,425"
11606,"160,302,315"
11607,"204,334,419"
11608,"280,355,425"
11609,"182,242,480"
11610,"302,315,455"
11611,"80,182,397"
11612,"182,340,484"
11613,"80,397,430"
11614,"182,187,241"
11615,"313,346,397"
11616,"108,204,301"
11617,"280,444,455"
11618,"172,194,315"
11619,"10,73,455"
11620,"194,215,315"
11621,"25,172,194"
11622,"182,194,196"
11623,"270,397,480"
11624,"3,200,301"
11625,"80,340,397"
11626,"214,397,484"
11627,"355,397,456"
11628,"194,315,419"
11629,"346,455,498"
11630,"80,270,397"
11631,"10,182,242"
11632,"340,397,484"
11633,"25,220,242"
11634,"270,397,480"
11635,"10,49,187"
11636,"340,425,449"
11637,"214,359,397"
11638,"182,397,444"
11639,"73,346,397"
11640,"187,196,270"
11641,"80,302,397"
11642,"397,444,480"
11643,"397,501,511"
11644,"182,194,270"
11645,"187,241,524"
11646,"359,366,397"
11647,"73,80,397"
11648,"270,346,498"
11649,"80,448,510"
11650,"10,69,129"
11651,"182,194,425"
11652,"340,397,425"
11653,"2,254,497"
11654,"187,241,430"
11655,"10,25,221"
11656,"397,444,510"
11657,"29,480,483"
11658,"108,301,455"
11659,"376,397,480"
11660,"182,270,455"
11661,"25,242,510"
11662,"2,194,397"
11663,"25,220,221"
11664,"187,241,315"
11665,"3,200,334"
11666,"220,221,340"
11667,"204,315,374"
11668,"69,73,397"
11669,"196,315,480"
11670,"80,194,397"
11671,"73,221,430"
11672,"397,444,501"
11673,"315,346,397"
11674,"204,215,315"
11675,"25,80,242"
11676,"196,302,315"
11677,"196,302,315"
11678,"355,397,456"
11679,"9,346,514"
11680,"80,397,511"
11681,"313,397,485"
11682,"220,221,242"
11683,"80,323,397"
11684,"10,69,270"
11685,"187,241,302"
11686,"73,182,196"
11687,"73,80,182"
11688,"397,444,510"
11689,"182,340,455"
11690,"182,196,315"
11691,"314,397,501"
11692,"80,187,315"
11693,"16,182,196"
11694,"280,397,480"
11695,"16,204,315"
11696,"346,360,397"
11697,"254,397,497"
11698,"313,397,485"
11699,"108,182,455"
11700,"214,270,397"
11701,"182,397,480"
11702,"315,366,484"
11703,"73,397,448"
11704,"9,357,455"
11705,"187,194,315"
11706,"194,204,315"
11707,"3,168,200"
11708,"49,359,397"
11709,"376,425,497"
11710,"270,301,315"
11711,"182,397,425"
11712,"80,194,397"
11713,"196,315,430"
11714,"204,315,334"
11715,"194,397,480"
11716,"80,323,397"
11717,"155,187,241"
11718,"315,425,480"
11719,"366,444,449"
11720,"108,301,436"
11721,"80,182,270"
11722,"182,187,241"
11723,"69,73,397"
11724,"194,334,430"
11725,"69,204,397"
11726,"69,73,397"
11727,"376,397,425"
11728,"182,196,455"
11729,"10,73,221"
11730,"172,194,340"
11731,"29,214,397"
11732,"168,194,200"
11733,"25,182,242"
11734,"127,182,196"
11735,"80,214,397"
11736,"182,270,397"
11737,"397,480,484"
11738,"235,270,514"
11739,"397,448,501"
11740,"220,221,242"
11741,"196,221,419"
11742,"108,301,397"
11743,"359,397,444"
11744,"182,194,315"
11745,"67,69,73"
11746,"69,346,455"
11747,"346,455,498"
11748,"16,194,204"
11749,"204,315,340"
11750,"196,315,334"
11751,"346,397,484"
11752,"16,108,182"
11753,"10,69,73"
11754,"214,366,397"
11755,"108,270,301"
11756,"80,397,484"
11757,"270,315,518"
11758,"25,80,242"
11759,"196,302,315"
11760,"214,254,397"
11761,"80,182,397"
11762,"187,241,455"
11763,"270,483,510"
11764,"270,397,480"
11765,"182,366,480"
11766,"340,366,484"
11767,"73,182,270"
11768,"340,364,484"
11769,"196,302,315"
11770,"194,196,315"
11771,"182,196,315"
11772,"182,194,315"
11773,"127,194,263"
11774,"366,444,480"
11775,"187,241,315"
11776,"80,323,524"
11777,"182,196,444"
11778,"10,80,397"
11779,"10,73,80"
11780,"10,69,448"
11781,"187,194,241"
11782,"187,270,315"
11783,"49,376,397"
11784,"49,80,397"
11785,"10,69,397"
11786,"73,80,397"
11787,"182,397,444"
11788,"2,434,464"
11789,"196,302,315"
11790,"187,241,315"
11791,"397,501,511"
11792,"80,182,196"
11793,"80,314,397"
11794,"128,129,186"
11795,"270,397,484"
11796,"397,484,514"
11797,"314,397,501"
11798,"194,315,455"
11799,"10,187,241"
11800,"214,254,397"
11801,"194,301,397"
11802,"270,340,455"
11803,"108,301,340"
11804,"194,270,374"
11805,"29,127,263"
11806,"182,397,444"
11807,"182,196,430"
11808,"182,187,241"
11809,"80,221,397"
11810,"194,315,374"
11811,"10,221,242"
11812,"182,194,315"
11813,"108,204,301"
11814,"80,397,448"
11815,"187,204,430"
11816,"187,241,270"
11817,"73,182,196"
11818,"69,397,444"
11819,"2,346,498"
11820,"207,301,459"
11821,"302,315,340"
11822,"29,397,483"
11823,"10,25,221"
11824,"340,355,456"
11825,"194,397,484"
11826,"187,241,397"
11827,"29,280,359"
11828,"196,315,334"
11829,"10,204,419"
11830,"10,45,69"
11831,"80,221,397"
11832,"95,402,448"
11833,"182,449,480"
11834,"355,397,456"
11835,"315,397,484"
11836,"355,397,456"
11837,"69,73,397"
11838,"315,346,397"
11839,"182,187,241"
11840,"187,196,241"
11841,"182,187,196"
11842,"80,397,448"
11843,"214,397,484"
11844,"23,251,455"
11845,"182,214,397"
11846,"480,483,510"
11847,"397,444,480"
11848,"80,214,397"
11849,"69,73,397"
11850,"182,196,204"
11851,"314,397,501"
11852,"187,241,397"
11853,"397,458,482"
11854,"182,194,315"
11855,"187,221,241"
11856,"80,397,501"
11857,"397,444,501"
11858,"182,340,484"
11859,"10,69,73"
11860,"280,340,355"
11861,"69,397,511"
11862,"182,397,484"
11863,"95,220,221"
11864,"182,187,241"
11865,"194,204,315"
11866,"346,397,501"
11867,"182,374,382"
11868,"80,187,323"
11869,"3,194,200"
11870,"108,204,301"
11871,"313,346,397"
11872,"182,196,270"
11873,"69,73,448"
11874,"80,270,315"
11875,"346,360,397"
11876,"270,315,340"
11877,"16,194,204"
11878,"235,270,410"
11879,"315,334,430"
11880,"80,270,315"
11881,"366,397,484"
11882,"302,315,374"
11883,"204,215,315"
11884,"280,397,425"
11885,"355,456,482"
11886,"127,194,263"
11887,"235,270,410"
11888,"182,340,455"
11889,"182,194,484"
11890,"355,366,397"
11891,"220,242,510"
11892,"3,301,340"
11893,"182,204,452"
11894,"366,397,484"
11895,"80,315,397"
11896,"25,220,221"
11897,"10,25,221"
11898,"242,397,444"
11899,"80,270,397"
11900,"315,444,480"
11901,"127,194,263"
11902,"359,397,480"
11903,"80,214,397"
11904,"301,302,459"
11905,"10,69,221"
11906,"73,80,397"
11907,"80,187,241"
11908,"16,187,194"
11909,"194,315,374"
11910,"366,449,480"
11911,"16,194,397"
11912,"172,182,315"
11913,"204,301,374"
11914,"242,498,510"
11915,"80,397,510"
11916,"315,334,406"
11917,"397,455,480"
11918,"376,397,425"
11919,"25,242,510"
11920,"366,397,480"
11921,"187,194,241"
11922,"301,340,459"
11923,"182,270,397"
11924,"182,315,374"
11925,"204,215,340"
11926,"215,315,480"
11927,"455,456,482"
11928,"280,340,455"
11929,"16,182,196"
11930,"270,366,397"
11931,"366,397,501"
11932,"80,397,501"
11933,"254,397,484"
11934,"182,196,315"
11935,"315,340,364"
11936,"397,480,511"
11937,"182,374,455"
11938,"172,194,270"
11939,"366,397,480"
11940,"182,301,340"
11941,"194,315,340"
11942,"196,302,340"
11943,"187,315,484"
11944,"80,187,397"
11945,"187,241,300"
11946,"179,340,484"
11947,"270,397,480"
11948,"69,73,448"
11949,"80,315,419"
11950,"69,73,80"
11951,"69,73,397"
11952,"80,323,524"
11953,"25,220,221"
11954,"182,196,455"
11955,"214,397,484"
11956,"73,346,397"
11957,"187,241,345"
11958,"215,315,417"
11959,"16,204,301"
11960,"80,366,397"
11961,"194,366,484"
11962,"2,346,397"
11963,"214,254,397"
11964,"2,480,497"
11965,"187,397,480"
11966,"16,204,452"
11967,"182,301,340"
11968,"194,340,397"
11969,"10,397,448"
11970,"80,334,518"
11971,"346,455,498"
11972,"67,69,73"
11973,"9,357,455"
11974,"182,315,397"
11975,"315,334,397"
11976,"80,346,397"
11977,"16,182,200"
11978,"182,196,315"
11979,"10,69,397"
11980,"29,187,241"
11981,"187,241,270"
11982,"182,194,263"
11983,"357,360,455"
11984,"187,241,397"
11985,"263,315,374"
11986,"215,315,417"
11987,"376,397,425"
11988,"129,397,511"
11989,"9,270,346"
11990,"108,204,301"
11991,"214,366,397"
11992,"187,200,241"
11993,"270,397,480"
11994,"196,302,334"
11995,"346,397,514"
11996,"10,220,221"
11997,"194,315,397"
11998,"242,376,425"
11999,"182,270,480"
12000,"80,397,448"
12001,"366,397,480"
12002,"108,301,455"
12003,"182,215,315"
12004,"194,270,315"
12005,"196,315,334"
12006,"182,270,340"
12007,"194,382,480"
12008,"204,315,340"
12009,"182,366,397"
12010,"366,444,455"
12011,"346,397,498"
12012,"270,397,484"
12013,"73,194,430"
12014,"302,315,374"
12015,"340,355,456"
12016,"16,374,480"
12017,"108,200,301"
12018,"196,302,315"
12019,"196,334,340"
12020,"194,214,364"
12021,"397,480,510"
12022,"194,315,419"
12023,"270,397,480"
12024,"182,315,340"
12025,"182,196,397"
12026,"23,251,455"
12027,"10,221,242"
12028,"346,397,511"
12029,"80,359,397"
12030,"196,302,315"
12031,"187,241,315"
12032,"108,204,301"
12033,"10,187,241"
12034,"254,397,484"
12035,"108,204,301"
12036,"357,360,455"
12037,"10,69,73"
12038,"80,270,448"
12039,"182,187,241"
12040,"3,200,340"
12041,"323,430,524"
12042,"214,458,482"
12043,"73,80,397"
12044,"355,397,456"
12045,"270,315,397"
12046,"340,436,455"
12047,"300,315,401"
12048,"10,69,397"
12049,"334,430,518"
12050,"397,444,480"
12051,"2,340,425"
12052,"270,397,484"
12053,"182,196,484"
12054,"194,315,340"
12055,"235,270,514"
12056,"376,397,425"
12057,"80,196,315"
12058,"221,242,510"
12059,"80,182,270"
12060,"214,254,397"
12061,"194,397,484"
12062,"187,241,397"
12063,"235,270,514"
12064,"194,366,397"
12065,"80,397,501"
12066,"10,67,69"
12067,"315,430,518"
12068,"182,340,484"
12069,"80,214,397"
12070,"346,397,455"
12071,"2,214,497"
12072,"73,80,382"
12073,"10,182,455"
12074,"25,80,448"
12075,"3,200,425"
12076,"187,241,323"
12077,"10,69,406"
12078,"3,108,301"
12079,"397,444,455"
12080,"16,315,374"
12081,"204,215,315"
12082,"25,346,498"
12083,"10,323,419"
12084,"108,204,301"
12085,"346,397,484"
12086,"80,182,196"
12087,"80,397,448"
12088,"182,194,455"
12089,"346,397,480"
12090,"16,108,301"
12091,"302,315,374"
12092,"108,301,455"
12093,"25,220,221"
12094,"124,243,340"
12095,"80,397,510"
12096,"194,315,480"
12097,"214,397,444"
12098,"182,251,355"
12099,"355,397,456"
12100,"340,455,484"
12101,"49,204,419"
12102,"80,314,397"
12103,"29,108,301"
12104,"2,397,480"
12105,"323,455,524"
12106,"397,444,480"
12107,"182,194,270"
12108,"187,241,425"
12109,"346,397,455"
12110,"172,355,397"
12111,"204,334,374"
12112,"204,334,452"
12113,"182,196,397"
12114,"128,129,455"
12115,"270,315,483"
12116,"313,397,511"
12117,"194,315,374"
12118,"340,355,482"
12119,"204,334,480"
12120,"366,397,484"
12121,"340,449,484"
12122,"196,315,397"
12123,"397,444,480"
12124,"73,80,448"
12125,"10,69,444"
12126,"397,501,511"
12127,"80,187,397"
12128,"49,376,430"
12129,"16,444,480"
12130,"108,204,301"
12131,"187,194,241"
12132,"204,221,419"
12133,"182,196,302"
12134,"194,215,315"
12135,"346,397,511"
12136,"270,397,484"
12137,"214,397,455"
12138,"10,69,73"
12139,"187,241,480"
12140,"360,397,455"
12141,"25,220,221"
12142,"214,397,484"
12143,"73,397,501"
12144,"340,397,484"
12145,"215,315,417"
12146,"80,214,397"
12147,"10,25,510"
12148,"214,254,436"
12149,"25,220,242"
12150,"346,360,455"
12151,"214,254,397"
12152,"95,402,524"
12153,"270,455,514"
12154,"25,80,397"
12155,"10,69,397"
12156,"301,302,315"
12157,"10,73,448"
12158,"214,397,484"
12159,"196,302,315"
12160,"187,194,241"
12161,"214,397,511"
12162,"280,355,455"
12163,"25,220,242"
12164,"355,397,456"
12165,"374,397,480"
12166,"29,187,241"
12167,"108,204,301"
12168,"194,315,397"
12169,"366,397,480"
12170,"187,334,518"
12171,"29,315,419"
12172,"182,397,444"
12173,"80,323,397"
12174,"49,397,455"
12175,"204,315,334"
12176,"182,196,302"
12177,"29,187,241"
12178,"160,302,315"
12179,"346,397,501"
12180,"444,480,483"
12181,"366,397,444"
12182,"270,355,397"
12183,"215,315,417"
12184,"29,480,483"
12185,"29,355,456"
12186,"179,340,484"
12187,"108,204,301"
12188,"366,397,444"
12189,"346,397,480"
12190,"16,182,204"
12191,"340,355,456"
12192,"3,194,200"
12193,"80,323,524"
12194,"366,397,480"
12195,"340,346,455"
12196,"182,194,301"
12197,"23,251,350"
12198,"80,221,425"
12199,"69,187,241"
12200,"9,346,455"
12201,"301,315,397"
12202,"397,430,484"
12203,"73,430,448"
12204,"182,315,436"
12205,"182,196,315"
12206,"397,444,480"
12207,"16,127,194"
12208,"23,251,350"
12209,"25,366,397"
12210,"16,194,382"
12211,"313,397,501"
12212,"73,182,270"
12213,"182,270,382"
12214,"214,397,444"
12215,"194,270,340"
12216,"127,194,315"
12217,"359,397,480"
12218,"359,397,444"
12219,"16,194,263"
12220,"182,196,315"
12221,"366,397,484"
12222,"73,80,448"
12223,"355,425,449"
12224,"182,196,364"
12225,"182,196,514"
12226,"2,366,397"
12227,"196,315,397"
12228,"73,448,455"
12229,"29,196,315"
12230,"182,196,397"
12231,"73,80,270"
12232,"182,187,241"
12233,"366,397,480"
12234,"182,194,419"
12235,"69,221,419"
12236,"108,194,301"
12237,"187,241,315"
12238,"80,221,397"
12239,"194,315,334"
12240,"172,355,456"
12241,"366,397,480"
12242,"214,397,484"
12243,"270,444,480"
12244,"69,221,315"
12245,"215,315,417"
12246,"182,315,430"
12247,"179,340,484"
12248,"270,315,455"
12249,"214,397,484"
12250,"182,302,315"
12251,"397,480,484"
12252,"16,382,444"
12253,"340,397,484"
12254,"10,25,49"
12255,"353,363,444"
12256,"397,419,430"
12257,"270,340,382"
12258,"182,270,382"
12259,"366,480,484"
12260,"397,430,518"
12261,"397,444,514"
12262,"80,270,397"
12263,"80,315,397"
12264,"372,397,458"
12265,"214,397,484"
12266,"25,69,73"
12267,"29,340,364"
12268,"2,315,483"
12269,"10,80,397"
12270,"80,270,510"
12271,"346,397,498"
12272,"196,315,334"
12273,"214,397,484"
12274,"315,343,374"
12275,"10,69,73"
12276,"182,204,334"
12277,"129,196,419"
12278,"25,80,397"
12279,"29,263,374"
12280,"80,346,455"
12281,"187,241,315"
12282,"2,263,480"
12283,"80,182,340"
12284,"397,444,480"
12285,"340,425,480"
12286,"196,302,397"
12287,"25,221,340"
12288,"80,359,397"
12289,"187,241,510"
12290,"80,323,524"
12291,"221,397,484"
12292,"221,340,425"
12293,"397,501,511"
12294,"194,315,382"
12295,"187,241,455"
12296,"108,301,455"
12297,"16,374,444"
12298,"80,215,315"
12299,"10,397,514"
12300,"366,397,444"
12301,"80,323,419"
12302,"10,221,510"
12303,"182,196,401"
12304,"315,334,430"
12305,"280,397,444"
12306,"2,397,480"
12307,"73,182,397"
12308,"214,397,484"
12309,"80,397,448"
12310,"129,313,397"
12311,"182,194,430"
12312,"182,194,270"
12313,"194,455,484"
12314,"340,355,456"
12315,"194,270,397"
12316,"124,243,315"
12317,"355,397,511"
12318,"69,73,397"
12319,"397,401,444"
12320,"80,334,397"
12321,"182,364,455"
12322,"251,397,484"
12323,"194,455,484"
12324,"182,270,397"
12325,"92,204,334"
12326,"194,430,518"
12327,"80,315,382"
12328,"108,187,301"
12329,"270,458,482"
12330,"397,480,484"
12331,"359,397,511"
12332,"315,374,382"
12333,"80,397,448"
12334,"346,397,501"
12335,"80,346,397"
12336,"69,80,397"
12337,"359,366,397"
12338,"179,340,425"
12339,"80,315,374"
12340,"3,182,200"
12341,"187,241,397"
12342,"397,444,480"
12343,"346,397,444"
12344,"346,397,455"
12345,"314,397,511"
12346,"182,242,397"
12347,"25,221,242"
12348,"366,444,480"
12349,"69,73,518"
12350,"397,455,484"
12351,"300,401,419"
12352,"187,241,302"
12353,"302,315,334"
12354,"69,300,401"
12355,"340,425,484"
12356,"235,270,410"
12357,"25,340,397"
12358,"194,397,455"
12359,"10,25,62"
12360,"10,182,397"
12361,"194,340,444"
12362,"182,187,241"
12363,"280,397,444"
12364,"69,187,241"
12365,"270,314,397"
12366,"194,301,340"
12367,"314,397,501"
12368,"108,204,455"
12369,"182,315,430"
12370,"2,323,434"
12371,"187,196,241"
12372,"194,315,382"
12373,"280,346,455"
12374,"346,397,483"
12375,"80,397,448"
12376,"182,196,270"
12377,"69,73,397"
12378,"25,220,221"
12379,"182,346,397"
12380,"313,340,397"
12381,"194,397,455"
12382,"214,364,482"
12383,"366,397,444"
12384,"80,483,498"
12385,"302,315,455"
12386,"187,241,448"
12387,"187,241,315"
12388,"214,444,480"
12389,"214,397,484"
12390,"25,242,510"
12391,"10,397,444"
12392,"315,366,397"
12393,"80,315,444"
12394,"270,366,397"
12395,"10,221,430"
12396,"80,397,484"
12397,"16,182,194"
12398,"340,360,397"
12399,"315,340,374"
12400,"366,449,480"
12401,"69,73,448"
12402,"194,315,455"
12403,"397,444,484"
12404,"346,397,511"
12405,"366,480,484"
12406,"10,242,510"
12407,"221,366,484"
12408,"49,80,182"
12409,"315,346,455"
12410,"29,315,419"
12411,"313,355,397"
12412,"80,346,397"
12413,"315,397,483"
12414,"80,397,501"
12415,"80,182,196"
12416,"340,366,397"
12417,"270,301,397"
12418,"302,334,430"
12419,"29,80,397"
12420,"2,480,497"
12421,"49,376,480"
12422,"214,397,448"
12423,"196,221,455"
12424,"80,340,397"
12425,"182,270,301"
12426,"242,254,397"
12427,"214,397,444"
12428,"10,182,270"
12429,"10,49,194"
12430,"80,182,315"
12431,"182,196,315"
12432,"25,220,221"
12433,"108,204,301"
12434,"340,397,484"
12435,"10,73,397"
12436,"29,73,359"
12437,"29,340,483"
12438,"182,270,382"
12439,"10,69,397"
12440,"194,315,430"
12441,"182,196,315"
12442,"315,397,444"
12443,"10,187,241"
12444,"194,200,315"
12445,"10,25,253"
12446,"108,204,301"
12447,"270,397,480"
12448,"10,67,69"
12449,"194,397,484"
12450,"160,302,334"
12451,"10,301,419"
12452,"340,360,397"
12453,"182,397,501"
12454,"220,242,510"
12455,"80,397,501"
12456,"315,480,484"
12457,"10,25,221"
12458,"366,480,484"
12459,"214,355,397"
12460,"25,397,455"
12461,"29,214,397"
12462,"315,397,484"
12463,"270,397,511"
12464,"182,196,315"
12465,"187,194,455"
12466,"179,340,425"
12467,"2,270,483"
12468,"16,108,301"
12469,"127,182,196"
12470,"214,455,482"
12471,"23,26,251"
12472,"187,241,480"
12473,"129,313,387"
12474,"346,397,455"
12475,"340,366,455"
12476,"16,182,315"
12477,"80,397,484"
12478,"80,214,397"
12479,"187,366,480"
12480,"10,270,510"
12481,"179,340,430"
12482,"397,485,511"
12483,"80,270,315"
12484,"340,343,436"
12485,"10,80,397"
12486,"357,360,455"
12487,"194,270,397"
12488,"194,346,397"
12489,"187,200,241"
12490,"196,315,397"
12491,"182,243,340"
12492,"108,204,301"
12493,"346,397,511"
12494,"80,315,323"
12495,"187,241,323"
12496,"10,25,220"
12497,"187,241,430"
12498,"80,204,397"
12499,"182,340,455"
12500,"25,80,397"
12501,"182,187,241"
12502,"128,129,408"
12503,"196,334,397"
12504,"69,187,241"
12505,"214,397,480"
12506,"346,455,498"
12507,"187,241,315"
12508,"194,455,484"
12509,"355,397,456"
12510,"355,397,456"
12511,"194,315,334"
12512,"16,194,204"
12513,"80,397,430"
12514,"397,485,511"
12515,"80,397,448"
12516,"182,196,340"
12517,"187,241,484"
12518,"194,315,455"
12519,"108,187,301"
12520,"80,397,484"
12521,"182,270,397"
12522,"2,366,497"
12523,"10,69,73"
12524,"196,302,315"
12525,"221,323,430"
12526,"346,360,397"
12527,"214,458,482"
12528,"196,302,315"
12529,"16,194,204"
12530,"346,397,511"
12531,"80,182,221"
12532,"49,187,241"
12533,"80,270,397"
12534,"182,194,397"
12535,"69,187,241"
12536,"10,69,73"
12537,"196,215,315"
12538,"182,196,315"
12539,"214,360,456"
12540,"160,315,334"
12541,"315,366,397"
12542,"214,397,484"
12543,"235,270,410"
12544,"366,397,484"
12545,"73,182,401"
12546,"10,323,524"
12547,"16,182,200"
12548,"16,204,301"
12549,"182,196,372"
12550,"196,315,334"
12551,"108,204,301"
12552,"315,346,514"
12553,"196,302,334"
12554,"16,182,315"
12555,"108,204,301"
12556,"124,242,243"
12557,"374,397,480"
12558,"73,397,448"
12559,"220,221,242"
12560,"355,360,456"
12561,"49,80,397"
12562,"73,80,397"
12563,"340,360,397"
12564,"73,359,397"
12565,"340,360,397"
12566,"182,270,374"
12567,"360,366,449"
12568,"214,366,397"
12569,"346,397,425"
12570,"187,241,315"
12571,"73,397,448"
12572,"127,182,315"
12573,"80,182,397"
12574,"182,194,315"
12575,"194,340,430"
12576,"194,221,430"
12577,"221,315,419"
12578,"2,346,397"
12579,"80,270,315"
12580,"397,485,501"
12581,"69,73,397"
12582,"270,346,397"
12583,"10,73,397"
12584,"182,194,455"
