id,labels
10583,"255,372"
10584,"24,25"
10585,"265,271,340"
10586,"0,1"
10587,"0,265,271"
10588,"10,11,44"
10589,"23,26,251"
10590,"0,1"
10591,"28,364"
10592,"10,64,220"
10593,"0,1"
10594,"265,340"
10595,"53,430"
10596,"0,313"
10597,"265,340,349"
10598,"160,296,315"
10599,"28,29,255"
10600,"0,1"
10601,"13,21,108"
10602,"11,419"
10603,"60,92,131"
10604,"0,1"
10605,"0,1"
10606,"0,1"
10607,"265,340"
10608,"0,1"
10609,"3,200,337"
10610,"213,214,216"
10611,"1,2"
10612,"0,1"
10613,"199,323"
10614,"21,108,301"
10615,"0,1"
10616,"21,108,182"
10617,"28,29,31"
10618,"0,199,255"
10619,"0,1"
10620,"21,108,187"
10621,"0,313"
10622,"0,1"
10623,"8,514"
10624,"0,1"
10625,"28,216,257"
10626,"10,220,288"
10627,"0,1"
10628,"0,1"
10629,"3,200,337"
10630,"21,187"
10631,"0,1"
10632,"10,220,242"
10633,"265,271,340"
10634,"10,64,199"
10635,"255,271,360"
10636,"0,1"
10637,"13,21,204"
10638,"0,1"
10639,"28,29"
10640,"0,8,265"
10641,"21,265,301"
10642,"0,1"
10643,"21,108,301"
10644,"0,1"
10645,"0,271,313"
10646,"0,1"
10647,"271,444"
10648,"0,1"
10649,"10,220"
10650,"0,1"
10651,"0,11,313"
10652,"213,271,359"
10653,"0,1"
10654,"0,1"
10655,"313,397"
10656,"0,1"
10657,"271,355"
10658,"0,1"
10659,"271,355,456"
10660,"0,1"
10661,"21,187"
10662,"0,1"
10663,"31,454"
10664,"15,16"
10665,"271,355,456"
10666,"160,265,315"
10667,"0,1"
10668,"21,131,187"
10669,"0,1"
10670,"220,221"
10671,"0,1,357"
10672,"0,1"
10673,"0,1"
10674,"0,313"
10675,"265,340"
10676,"0,1"
10677,"218,271,456"
10678,"218,271,444"
10679,"0,1"
10680,"265,271,425"
10681,"271,455"
10682,"0,1"
10683,"0,1"
10684,"0,1"
10685,"145,194"
10686,"265,344,425"
10687,"0,1"
10688,"0,1"
10689,"13,296,300"
10690,"28,364"
10691,"0,1"
10692,"13,160,204"
10693,"21,182"
10694,"218,271,387"
10695,"21,124,127"
10696,"265,340"
10697,"0,1"
10698,"0,1"
10699,"0,1"
10700,"0,1"
10701,"10,220"
10702,"0,1"
10703,"10,64,271"
10704,"220,221,271"
10705,"0,1"
10706,"21,182,199"
10707,"265,340"
10708,"0,1"
10709,"1,2,483"
10710,"0,1"
10711,"271,355"
10712,"53,430"
10713,"0,1"
10714,"21,131,187"
10715,"0,271,355"
10716,"277,513"
10717,"0,1"
10718,"0,1"
10719,"0,1"
10720,"0,1"
10721,"0,1"
10722,"0,1"
10723,"271,455"
10724,"0,1"
10725,"0,1"
10726,"10,24,25"
10727,"265,273"
10728,"0,1"
10729,"0,1"
10730,"21,131,187"
10731,"0,1"
10732,"255,288,372"
10733,"265,425"
10734,"271,455"
10735,"0,1"
10736,"0,1"
10737,"21,108,301"
10738,"265,340"
10739,"0,1"
10740,"28,29,53"
10741,"0,1"
10742,"10,11"
10743,"277,413"
10744,"0,1"
10745,"0,1"
10746,"0,313,397"
10747,"0,313"
10748,"0,1"
10749,"0,1"
10750,"3,200,337"
10751,"0,1"
10752,"0,1"
10753,"24,25"
10754,"271,444"
10755,"0,313"
10756,"0,1"
10757,"28,29,44"
10758,"265,340,488"
10759,"0,1"
10760,"0,1"
10761,"44,73,296"
10762,"0,1"
10763,"0,1"
10764,"0,1"
10765,"265,340"
10766,"0,1"
10767,"3,200,337"
10768,"40,160,271"
10769,"11,160,315"
10770,"0,1"
10771,"0,1"
10772,"40,41"
10773,"8,514"
10774,"0,10,313"
10775,"0,1"
10776,"40,160"
10777,"24,25"
10778,"21,34,127"
10779,"0,271,313"
10780,"15,16,21"
10781,"10,220,242"
10782,"0,216"
10783,"277,278"
10784,"0,1"
10785,"21,131,187"
10786,"0,1"
10787,"0,1"
10788,"0,1"
10789,"0,1"
10790,"23,26,251"
10791,"0,1"
10792,"213,214,271"
10793,"265,340"
10794,"0,1"
10795,"40,41"
10796,"255,265,340"
10797,"0,1"
10798,"271,455"
10799,"28,53,430"
10800,"0,1"
10801,"199,374"
10802,"160,296,315"
10803,"21,182"
10804,"0,10,216"
10805,"0,1"
10806,"0,1"
10807,"265,340"
10808,"8,514"
10809,"0,1"
10810,"151,152,170"
10811,"11,220,221"
10812,"21,182"
10813,"271,455"
10814,"0,1"
10815,"28,29"
10816,"220,221"
10817,"0,1"
10818,"40,160"
10819,"0,1"
10820,"213,214,288"
10821,"21,301"
10822,"24,25"
10823,"0,1"
10824,"0,1"
10825,"17,28,168"
10826,"265,271,425"
10827,"28,29,38"
10828,"0,1"
10829,"0,1"
10830,"0,1"
10831,"0,1"
10832,"255,313,314"
10833,"21,131,187"
10834,"0,1"
10835,"0,1"
10836,"0,1"
10837,"0,1"
10838,"21,131,187"
10839,"0,1"
10840,"40,128,129"
10841,"0,1"
10842,"271,280"
10843,"255,271,455"
10844,"213,214,277"
10845,"0,1"
10846,"0,1"
10847,"265,271,340"
10848,"0,313"
10849,"265,340"
10850,"0,1"
10851,"0,216"
10852,"0,1,53"
10853,"8,271,455"
10854,"0,1"
10855,"0,1"
10856,"0,1"
10857,"265,271,360"
10858,"23,26,265"
10859,"0,1"
10860,"40,128,129"
10861,"160,296,315"
10862,"1,277,278"
10863,"10,24,25"
10864,"160,296,315"
10865,"64,80,448"
10866,"10,31,220"
10867,"24,25"
10868,"10,220,265"
10869,"0,1"
10870,"3,200,337"
10871,"10,24,25"
10872,"213,252,255"
10873,"199,248"
10874,"0,1"
10875,"0,271,313"
10876,"265,271,376"
10877,"0,1"
10878,"40,128,160"
10879,"0,1"
10880,"10,220,265"
10881,"11,419"
10882,"265,271,340"
10883,"0,1"
10884,"31,328"
10885,"160,296,315"
10886,"0,1"
10887,"10,64,199"
10888,"0,1"
10889,"0,1"
10890,"0,1"
10891,"0,1"
10892,"0,1"
10893,"0,1"
10894,"265,271,280"
10895,"3,21,51"
10896,"265,340"
10897,"0,265,313"
10898,"34,145,194"
10899,"0,1"
10900,"0,1"
10901,"28,170,207"
10902,"0,1"
10903,"13,21,182"
10904,"11,31,328"
10905,"0,10"
10906,"15,144"
10907,"160,296,315"
10908,"21,301"
10909,"271,455"
10910,"21,34,127"
10911,"13,160,204"
10912,"0,1"
10913,"0,1"
10914,"28,170,207"
10915,"0,1"
10916,"0,1"
10917,"265,340"
10918,"0,1"
10919,"21,145,182"
10920,"21,182"
10921,"23,251,337"
10922,"0,1"
10923,"24,25"
10924,"0,1"
10925,"21,131,187"
10926,"0,1"
10927,"0,1"
10928,"21,34,127"
10929,"0,1"
10930,"0,1"
10931,"0,1"
10932,"0,1"
10933,"265,271,340"
10934,"265,376,425"
10935,"24,25"
10936,"271,355,456"
10937,"265,425"
10938,"0,1"
10939,"13,53,389"
10940,"199,323"
10941,"0,1"
10942,"0,1,8"
10943,"0,1"
10944,"0,1"
10945,"160,315"
10946,"0,213,271"
10947,"337,339"
10948,"10,64,199"
10949,"28,29"
10950,"265,271,355"
10951,"0,1"
10952,"0,1"
10953,"0,1"
10954,"145,402"
10955,"0,1"
10956,"220,242"
10957,"265,340"
10958,"265,340"
10959,"0,1"
10960,"0,1"
10961,"21,182,271"
10962,"21,160,182"
10963,"0,313"
10964,"0,1"
10965,"0,1"
10966,"0,1"
10967,"0,1"
10968,"1,2"
10969,"0,1"
10970,"13,160,204"
10971,"271,355,456"
10972,"0,1"
10973,"0,1"
10974,"0,1"
10975,"0,1"
10976,"40,160,296"
10977,"271,455"
10978,"44,73,277"
10979,"271,288,291"
10980,"13,265,340"
10981,"13,15,16"
10982,"0,1"
10983,"0,1"
10984,"0,1"
10985,"0,1"
10986,"271,355,456"
10987,"0,40,160"
10988,"0,255"
10989,"23,24,220"
10990,"0,216,313"
10991,"0,1,2"
10992,"0,313"
10993,"44,73"
10994,"3,200,337"
10995,"21,182,265"
10996,"13,21,108"
10997,"0,1"
10998,"60,92"
10999,"0,1"
11000,"0,1"
11001,"170,436"
11002,"24,47,271"
11003,"40,128,129"
11004,"0,1"
11005,"21,108,301"
11006,"255,480"
11007,"131,184,241"
11008,"0,1"
11009,"0,1"
11010,"0,1"
11011,"10,24,25"
11012,"10,220"
11013,"0,1"
11014,"271,355,456"
11015,"24,25,271"
11016,"0,1"
11017,"0,1"
11018,"28,29,265"
11019,"0,24,25"
11020,"13,160,204"
11021,"0,1"
11022,"271,313,397"
11023,"0,1"
11024,"0,1"
11025,"0,1"
11026,"265,376,425"
11027,"13,21,108"
11028,"0,1"
11029,"0,1"
11030,"0,1"
11031,"0,1"
11032,"0,216,254"
11033,"179,271,426"
11034,"271,355,456"
11035,"0,1"
11036,"21,182"
11037,"23,26"
11038,"21,160,182"
11039,"0,1"
11040,"0,313"
11041,"213,214,288"
11042,"0,1"
11043,"265,425"
11044,"0,271,313"
11045,"288,497"
11046,"0,1"
11047,"0,1"
11048,"265,277,278"
11049,"0,1,271"
11050,"255,265,340"
11051,"296,452"
11052,"0,1"
11053,"220,221,271"
11054,"0,1"
11055,"24,25,40"
11056,"271,455"
11057,"199,382"
11058,"0,1"
11059,"0,1"
11060,"0,1"
11061,"0,10,216"
11062,"265,340"
11063,"40,131,160"
11064,"0,1"
11065,"10,64,271"
11066,"313,397"
11067,"0,1"
11068,"40,128,129"
11069,"271,280"
11070,"0,1"
11071,"40,128,129"
11072,"265,340"
11073,"10,24,25"
11074,"0,1"
11075,"0,1"
11076,"0,1"
11077,"0,1"
11078,"0,1"
11079,"0,1"
11080,"0,1"
11081,"0,277,313"
11082,"11,277,419"
11083,"0,1"
11084,"0,1"
11085,"0,1"
11086,"0,1"
11087,"0,1"
11088,"10,11,44"
11089,"0,1"
11090,"64,131,241"
11091,"0,1"
11092,"0,1"
11093,"265,376,425"
11094,"271,355,456"
11095,"53,430"
11096,"0,1"
11097,"213,359"
11098,"24,25"
11099,"0,1"
11100,"0,1"
11101,"0,1"
11102,"0,1"
11103,"265,425"
11104,"21,182"
11105,"0,1"
11106,"64,145,402"
11107,"0,1"
11108,"213,214,288"
11109,"0,1"
11110,"0,44,145"
11111,"64,145,448"
11112,"21,182"
11113,"24,49"
11114,"0,1"
11115,"0,1"
11116,"265,340"
11117,"10,23,24"
11118,"0,1"
11119,"151,152,160"
11120,"0,1"
11121,"21,108,265"
11122,"0,1,265"
11123,"0,1"
11124,"0,1"
11125,"21,301"
11126,"0,1"
11127,"0,1"
11128,"28,29,265"
11129,"40,128,129"
11130,"271,455"
11131,"0,1"
11132,"160,296,315"
11133,"0,271,366"
11134,"0,1"
11135,"0,131,241"
11136,"13,23,26"
11137,"28,364"
11138,"0,1"
11139,"17,168,277"
11140,"0,1"
11141,"0,1"
11142,"23,26,265"
11143,"0,1"
11144,"0,1"
11145,"10,220,221"
11146,"15,16"
11147,"0,1"
11148,"21,182"
11149,"0,1"
11150,"0,1"
11151,"13,160,204"
11152,"0,1,40"
11153,"0,1"
11154,"53,430"
11155,"0,1"
11156,"0,1"
11157,"0,1"
11158,"265,425,488"
11159,"26,89"
11160,"0,1"
11161,"10,220,242"
11162,"0,1"
11163,"11,419"
11164,"0,1"
11165,"0,1"
11166,"0,1"
11167,"0,1"
11168,"24,25,220"
11169,"0,1"
11170,"10,64,199"
11171,"0,1"
11172,"0,271,449"
11173,"199,248"
11174,"0,1"
11175,"0,1"
11176,"0,1"
11177,"13,21,108"
11178,"0,1"
11179,"21,182,301"
11180,"0,1"
11181,"21,34,187"
11182,"0,1"
11183,"0,1"
11184,"53,430"
11185,"0,1"
11186,"0,1"
11187,"0,1"
11188,"0,1"
11189,"40,160,271"
11190,"0,1"
11191,"0,1"
11192,"0,1"
11193,"0,1"
11194,"0,1"
11195,"0,1"
11196,"0,1"
11197,"23,26,251"
11198,"0,1"
11199,"23,251,337"
11200,"0,1"
11201,"10,64,199"
11202,"271,280"
11203,"0,28,29"
11204,"21,28,29"
11205,"0,1"
11206,"0,1"
11207,"21,124,184"
11208,"0,1"
11209,"0,21,182"
11210,"213,359"
11211,"1,2"
11212,"0,1,271"
11213,"28,29"
11214,"0,1"
11215,"10,64,145"
11216,"40,160"
11217,"10,11"
11218,"145,194,199"
11219,"0,1"
11220,"0,265,313"
11221,"23,251,337"
11222,"0,31,245"
11223,"179,265,340"
11224,"40,160"
11225,"0,1"
11226,"24,25,220"
11227,"0,1"
11228,"0,1"
11229,"0,1"
11230,"0,1,2"
11231,"160,296,315"
11232,"0,271,355"
11233,"0,1,357"
11234,"0,1"
11235,"0,1"
11236,"24,47"
11237,"0,1"
11238,"0,1"
11239,"0,1"
11240,"21,170,301"
11241,"265,340"
11242,"0,1"
11243,"0,199,313"
11244,"44,145"
11245,"255,288,484"
11246,"0,1"
11247,"10,23,24"
11248,"0,265,271"
11249,"15,16"
11250,"0,1"
11251,"40,160"
11252,"0,1,357"
11253,"199,374"
11254,"31,328"
11255,"0,1"
11256,"0,1"
11257,"0,64,80"
11258,"28,364"
11259,"0,1"
11260,"10,64,199"
11261,"10,23,24"
11262,"13,160,204"
11263,"64,448"
11264,"265,271,340"
11265,"0,1"
11266,"0,1"
11267,"271,280"
11268,"265,340"
11269,"40,139"
11270,"265,277,340"
11271,"21,127"
11272,"0,1"
11273,"0,1"
11274,"265,340"
11275,"0,31,313"
11276,"160,296,315"
11277,"0,1"
11278,"265,271,449"
11279,"265,376,425"
11280,"13,204,271"
11281,"21,182,255"
11282,"0,1"
11283,"21,131,187"
11284,"216,254,288"
11285,"271,444"
11286,"24,25"
11287,"0,1"
11288,"0,131,241"
11289,"0,1"
11290,"271,516"
11291,"0,1"
11292,"0,1"
11293,"23,26,251"
11294,"271,444"
11295,"15,16,265"
11296,"10,64,199"
11297,"0,1"
11298,"265,340"
11299,"0,1"
11300,"0,1"
11301,"0,1"
11302,"0,1"
11303,"0,1"
11304,"199,323"
11305,"213,214"
11306,"0,1"
11307,"199,323"
11308,"0,1"
11309,"265,349"
11310,"21,301"
11311,"28,364"
11312,"265,340"
11313,"24,49,199"
11314,"0,1"
11315,"0,1"
11316,"265,340"
11317,"0,1"
11318,"199,271,374"
11319,"0,1"
11320,"265,340"
11321,"64,448"
11322,"0,213,214"
11323,"10,220,242"
11324,"40,131,160"
11325,"64,145,402"
11326,"0,1,357"
11327,"0,1"
11328,"0,1"
11329,"28,518"
11330,"0,1"
11331,"199,374,382"
11332,"0,1"
11333,"21,301"
11334,"0,1"
11335,"10,220,242"
11336,"265,340"
11337,"265,340"
11338,"0,1"
11339,"0,1"
11340,"21,182"
11341,"0,271,313"
11342,"0,1"
11343,"10,220"
11344,"21,170,301"
11345,"0,1"
11346,"0,1"
11347,"0,1"
11348,"0,1"
11349,"24,25"
11350,"160,315"
11351,"40,160,271"
11352,"277,313,397"
11353,"0,1"
11354,"0,1"
11355,"0,1"
11356,"131,241,255"
11357,"24,25"
11358,"0,1"
11359,"21,131,187"
11360,"0,1"
11361,"0,1"
11362,"216,422"
11363,"17,21,168"
11364,"10,44,145"
11365,"21,48,145"
11366,"10,220,242"
11367,"0,1"
11368,"0,1"
11369,"0,1"
11370,"213,252,255"
11371,"0,313"
11372,"21,108,301"
11373,"131,145,241"
11374,"199,374"
11375,"0,255,271"
11376,"21,187,265"
11377,"1,2,220"
11378,"255,271,280"
11379,"10,220,242"
11380,"0,1"
11381,"3,200,337"
11382,"265,271,280"
11383,"21,182"
11384,"21,24,49"
11385,"24,40,49"
11386,"265,340"
11387,"0,265,313"
11388,"131,241,255"
11389,"21,301"
11390,"0,1"
11391,"0,1"
11392,"213,271,359"
11393,"0,1"
11394,"64,145,402"
11395,"10,220,242"
11396,"0,1"
11397,"0,1"
11398,"0,1"
11399,"0,271"
11400,"0,1"
11401,"21,172,271"
11402,"0,1"
11403,"265,376,425"
11404,"0,1,357"
11405,"0,1"
11406,"0,1"
11407,"10,220,288"
11408,"10,23,24"
11409,"3,200,337"
11410,"0,1"
11411,"151,152,170"
11412,"0,1"
11413,"0,1"
11414,"0,1"
11415,"0,1"
11416,"0,1"
11417,"21,182"
11418,"0,1"
11419,"0,313,397"
11420,"0,1"
11421,"0,1"
11422,"0,1"
11423,"0,1"
11424,"13,296,300"
11425,"40,128,129"
11426,"277,313,397"
11427,"0,1"
11428,"0,1"
11429,"277,413"
11430,"10,220,242"
11431,"0,1"
11432,"13,15,16"
11433,"0,1"
11434,"23,24,25"
11435,"44,145"
11436,"265,376,425"
11437,"0,255"
11438,"21,182,271"
11439,"0,1"
11440,"0,1"
11441,"0,44,145"
11442,"13,21,108"
11443,"0,1"
11444,"0,40,128"
11445,"53,296,417"
11446,"13,401"
11447,"13,160,204"
11448,"271,360,455"
11449,"0,1"
11450,"53,199,323"
11451,"23,76"
11452,"0,1"
11453,"0,1"
11454,"271,355,456"
11455,"265,340"
11456,"0,1"
11457,"10,24,25"
11458,"0,1"
11459,"23,24,25"
11460,"8,514"
11461,"271,355,456"
11462,"13,21,108"
11463,"10,23,24"
11464,"265,271,291"
11465,"13,21,204"
11466,"24,25,271"
11467,"21,265,301"
11468,"0,1"
11469,"199,382"
11470,"44,64,73"
11471,"0,1"
11472,"0,1"
11473,"8,44,145"
11474,"0,313"
11475,"21,170,301"
11476,"170,199,343"
11477,"0,1,357"
11478,"0,1"
11479,"0,1"
11480,"21,131,187"
11481,"44,145"
11482,"184,243,271"
11483,"0,1"
11484,"24,49,131"
11485,"265,376,488"
11486,"24,25,220"
11487,"15,16"
11488,"0,1"
11489,"28,518"
11490,"21,182,271"
11491,"0,1"
11492,"271,313,397"
11493,"0,1"
11494,"0,216,288"
11495,"255,313,314"
11496,"0,1"
11497,"0,1"
11498,"0,1"
11499,"199,213,323"
11500,"0,1"
11501,"265,340"
11502,"21,108,301"
11503,"28,29,271"
11504,"15,16,21"
11505,"17,56"
11506,"0,1"
11507,"3,200,337"
11508,"200,265,337"
11509,"169,311"
11510,"131,241"
11511,"0,1"
11512,"265,271,340"
11513,"64,80,131"
11514,"10,220"
11515,"0,1"
11516,"1,2,277"
11517,"131,241"
11518,"0,1"
11519,"170,436"
11520,"0,1"
11521,"151,152,265"
11522,"0,1,357"
11523,"0,1"
11524,"0,28,29"
11525,"24,25"
11526,"24,25,220"
11527,"40,131,160"
11528,"21,182"
11529,"53,430"
11530,"0,1"
11531,"28,364"
11532,"271,313,397"
11533,"0,1"
11534,"0,10"
11535,"28,29"
11536,"0,1"
11537,"10,11"
11538,"17,44,145"
11539,"0,10"
11540,"0,1"
11541,"0,1"
11542,"265,340"
11543,"0,1"
11544,"265,340"
11545,"0,1"
11546,"21,124,184"
11547,"0,1"
11548,"0,1"
11549,"41,184,215"
11550,"0,1"
11551,"0,1"
11552,"0,60,92"
11553,"160,199,315"
11554,"60,92"
11555,"38,91"
11556,"131,241"
11557,"24,25,265"
11558,"28,29,265"
11559,"0,1"
11560,"0,1"
11561,"24,25,220"
11562,"160,315"
11563,"0,1"
11564,"151,152,160"
11565,"271,444"
11566,"10,220"
11567,"199,323"
11568,"0,213,313"
11569,"0,1"
11570,"0,1"
11571,"0,1"
11572,"10,11"
11573,"0,1"
11574,"0,1"
11575,"265,340"
11576,"13,296,300"
11577,"131,145,241"
11578,"21,131,187"
11579,"0,1"
11580,"271,355,456"
11581,"0,1"
11582,"216,422"
11583,"0,1"
11584,"265,340"
11585,"0,1"
11586,"53,430"
11587,"0,1"
11588,"21,172,265"
11589,"0,1"
11590,"28,29"
11591,"151,152,160"
11592,"0,1"
11593,"21,131,187"
11594,"265,271,340"
11595,"21,131,187"
11596,"0,10"
11597,"271,288,456"
11598,"21,108,301"
11599,"0,1"
11600,"0,1"
11601,"0,1"
11602,"131,241"
11603,"0,1"
11604,"0,10,64"
11605,"265,271,355"
11606,"53,160,315"
11607,"11,419"
11608,"213,265,359"
11609,"0,1"
11610,"40,151,152"
11611,"0,1"
11612,"265,340"
11613,"53,430"
11614,"21,131,187"
11615,"0,313,397"
11616,"13,21,108"
11617,"271,277,444"
11618,"21,172"
11619,"0,1"
11620,"160,184,315"
11621,"21,24,25"
11622,"0,1"
11623,"255,372"
11624,"3,200,337"
11625,"265,340,349"
11626,"0,1"
11627,"169,311,313"
11628,"0,1"
11629,"271,455"
11630,"0,1"
11631,"0,1"
11632,"265,340"
11633,"24,25,220"
11634,"0,1"
11635,"64,448"
11636,"265,340"
11637,"216,422"
11638,"0,1"
11639,"0,1"
11640,"0,1"
11641,"0,1"
11642,"271,444"
11643,"8,514"
11644,"0,1"
11645,"21,131,187"
11646,"0,1"
11647,"0,1"
11648,"21,182"
11649,"0,1"
11650,"10,11"
11651,"265,425"
11652,"265,340"
11653,"271,288,449"
11654,"0,1"
11655,"24,25,220"
11656,"0,1"
11657,"28,29"
11658,"21,108,301"
11659,"265,376"
11660,"21,182,271"
11661,"24,25"
11662,"0,1"
11663,"10,24,25"
11664,"131,241"
11665,"21,34,127"
11666,"10,220,265"
11667,"0,1"
11668,"10,11,44"
11669,"0,1"
11670,"0,1"
11671,"53,430"
11672,"0,1"
11673,"0,1"
11674,"160,296,315"
11675,"24,25,265"
11676,"0,1"
11677,"40,160,271"
11678,"271,313,360"
11679,"8,265,340"
11680,"277,513"
11681,"0,10,313"
11682,"10,220,221"
11683,"199,323"
11684,"0,1"
11685,"21,131,187"
11686,"288,498"
11687,"0,1"
11688,"0,1"
11689,"265,271,340"
11690,"0,1"
11691,"265,313,349"
11692,"0,1"
11693,"21,182"
11694,"0,213,271"
11695,"0,1"
11696,"0,313"
11697,"288,497"
11698,"0,313"
11699,"21,160,182"
11700,"0,1"
11701,"21,34,127"
11702,"0,1"
11703,"28,29"
11704,"0,1,357"
11705,"21,48,145"
11706,"0,1"
11707,"0,1"
11708,"0,1"
11709,"277,288,476"
11710,"0,1"
11711,"0,1"
11712,"0,1"
11713,"0,1"
11714,"0,1"
11715,"0,1"
11716,"199,323"
11717,"21,131,187"
11718,"0,1"
11719,"0,1"
11720,"21,170,301"
11721,"0,1"
11722,"21,131,187"
11723,"120,121,145"
11724,"53,430"
11725,"0,288,357"
11726,"0,1"
11727,"10,11,265"
11728,"0,1"
11729,"0,1"
11730,"21,172,265"
11731,"28,29"
11732,"0,1"
11733,"0,1"
11734,"21,160,182"
11735,"0,1"
11736,"0,1"
11737,"0,1"
11738,"0,1"
11739,"0,1"
11740,"10,220,242"
11741,"11,220,221"
11742,"0,1"
11743,"0,1"
11744,"0,1"
11745,"0,1"
11746,"271,455"
11747,"271,455"
11748,"0,1"
11749,"0,1"
11750,"0,1"
11751,"0,1"
11752,"0,1"
11753,"13,204"
11754,"0,1"
11755,"21,301"
11756,"0,1"
11757,"0,1"
11758,"24,25"
11759,"40,139,153"
11760,"0,1"
11761,"0,1"
11762,"131,241,271"
11763,"44,73"
11764,"0,1"
11765,"0,1"
11766,"265,271,340"
11767,"0,1"
11768,"28,265,340"
11769,"40,160"
11770,"0,1"
11771,"0,1"
11772,"0,1"
11773,"0,1"
11774,"0,1"
11775,"0,1"
11776,"10,64,199"
11777,"0,1"
11778,"0,1"
11779,"10,11,44"
11780,"0,1"
11781,"21,131,187"
11782,"0,1"
11783,"28,29,265"
11784,"0,1"
11785,"0,1"
11786,"0,1"
11787,"0,1"
11788,"0,1"
11789,"40,160"
11790,"64,80"
11791,"0,1"
11792,"0,1"
11793,"220,221"
11794,"40,128,129"
11795,"0,1"
11796,"0,1"
11797,"0,1"
11798,"271,455"
11799,"0,1"
11800,"0,216"
11801,"0,1"
11802,"265,340"
11803,"21,108,265"
11804,"0,1"
11805,"28,29"
11806,"0,1"
11807,"21,182"
11808,"21,131,187"
11809,"64,80,448"
11810,"0,1"
11811,"145,402"
11812,"3,51"
11813,"13,21,108"
11814,"0,1"
11815,"13,53,204"
11816,"0,1"
11817,"21,182"
11818,"10,11,44"
11819,"1,2"
11820,"21,170,301"
11821,"17,56"
11822,"28,29"
11823,"23,24,220"
11824,"64,80,448"
11825,"0,1"
11826,"0,1"
11827,"28,29,271"
11828,"3,35,160"
11829,"11,13,204"
11830,"0,10"
11831,"199,374"
11832,"64,145,402"
11833,"0,1"
11834,"213,271,355"
11835,"0,1"
11836,"271,355,456"
11837,"26,350"
11838,"160,315"
11839,"21,182"
11840,"17,145,168"
11841,"0,1"
11842,"0,1"
11843,"277,278"
11844,"23,26,251"
11845,"0,1"
11846,"0,1"
11847,"0,1"
11848,"213,214"
11849,"0,1"
11850,"21,160,182"
11851,"0,313"
11852,"21,131,187"
11853,"277,288,458"
11854,"0,1"
11855,"10,131,220"
11856,"0,1"
11857,"44,145"
11858,"21,182,265"
11859,"0,1"
11860,"265,271,340"
11861,"0,1"
11862,"0,1"
11863,"10,220,221"
11864,"271,296,417"
11865,"0,1"
11866,"0,1"
11867,"0,1"
11868,"10,64,199"
11869,"3,200,337"
11870,"21,108,301"
11871,"0,313"
11872,"0,1"
11873,"0,1"
11874,"0,1"
11875,"271,313,360"
11876,"21,48,187"
11877,"145,194"
11878,"0,1"
11879,"53,430"
11880,"0,1"
11881,"0,1"
11882,"0,1"
11883,"160,296,315"
11884,"0,271,280"
11885,"271,288,456"
11886,"21,34,127"
11887,"0,1"
11888,"265,340"
11889,"0,1"
11890,"271,355"
11891,"10,220,242"
11892,"13,21,108"
11893,"296,300"
11894,"265,349"
11895,"296,452"
11896,"10,24,25"
11897,"24,25,220"
11898,"0,1"
11899,"0,1"
11900,"0,1"
11901,"21,34,127"
11902,"0,1"
11903,"0,1"
11904,"28,207"
11905,"0,1"
11906,"0,213,271"
11907,"44,45,131"
11908,"0,1"
11909,"160,199,315"
11910,"271,366"
11911,"0,1"
11912,"17,21,56"
11913,"21,301"
11914,"10,220"
11915,"0,1"
11916,"40,131,160"
11917,"0,1"
11918,"265,376"
11919,"24,25,31"
11920,"0,1"
11921,"0,1"
11922,"21,170,301"
11923,"0,1"
11924,"0,1"
11925,"13,204,296"
11926,"0,1"
11927,"271,288,456"
11928,"265,271,280"
11929,"21,182"
11930,"271,366"
11931,"0,1"
11932,"0,1"
11933,"0,1"
11934,"28,113"
11935,"21,28,182"
11936,"0,1"
11937,"199,271,374"
11938,"21,172"
11939,"0,1"
11940,"265,340"
11941,"265,340"
11942,"13,401"
11943,"0,1"
11944,"0,1"
11945,"21,131,187"
11946,"111,265,267"
11947,"0,1"
11948,"44,145"
11949,"0,1"
11950,"0,1"
11951,"0,1"
11952,"10,64,199"
11953,"10,24,25"
11954,"21,182,271"
11955,"0,271,449"
11956,"0,1"
11957,"21,131,187"
11958,"160,315"
11959,"21,301"
11960,"0,1"
11961,"0,1"
11962,"0,1"
11963,"0,1"
11964,"288,497"
11965,"0,1"
11966,"15,16,296"
11967,"21,182,301"
11968,"21,172"
11969,"0,1"
11970,"0,1"
11971,"271,455"
11972,"0,1"
11973,"0,1,357"
11974,"0,1"
11975,"0,31,255"
11976,"0,1"
11977,"0,1"
11978,"21,160,182"
11979,"10,23,24"
11980,"28,29,131"
11981,"199,248"
11982,"199,343"
11983,"64,80,271"
11984,"21,131,187"
11985,"0,1"
11986,"151,152,170"
11987,"0,265,313"
11988,"0,40,128"
11989,"0,1"
11990,"21,108,301"
11991,"0,1"
11992,"21,187"
11993,"0,1"
11994,"0,1"
11995,"8,514"
11996,"10,23,24"
11997,"0,1"
11998,"10,220,265"
11999,"0,1"
12000,"0,1"
12001,"0,1"
12002,"21,108,271"
12003,"160,315"
12004,"0,1"
12005,"40,160"
12006,"160,196,265"
12007,"0,1"
12008,"0,1"
12009,"0,1"
12010,"0,1"
12011,"0,1"
12012,"0,1"
12013,"0,1"
12014,"0,1"
12015,"271,355,456"
12016,"0,1"
12017,"21,108,301"
12018,"40,160"
12019,"265,340"
12020,"28,364"
12021,"0,1"
12022,"0,1"
12023,"0,1"
